asset,exchange,published_at,source,headline,text,url
RELIANCE,NSE,2026-08-09 03:00:00+00:00,gdelt:thestar.com.my,Promptly yours – but with rules,,https://www.thestar.com.my/news/focus/2026/08/09/promptly-yours--but-with-rules
RELIANCE,NSE,2026-08-09 03:00:00+00:00,gdelt:finanznachrichten.de,"Elektros , Inc .: BREAKING NEWS : ELEKTROS Enters the Investor Spotlight as Growing Market Awareness Highlights Its Sierra Leone Hard - Rock Lithium Vision and Proprietary EV Charging Technology",,https://www.finanznachrichten.de/nachrichten-2026-08/69257128-elektros-inc-breaking-news-elektros-enters-the-investor-spotlight-as-growing-market-awareness-highlights-its-sierra-leone-hard-rock-lithium-vision-200.htm
RELIANCE,NSE,2026-08-09 03:00:00+00:00,gdelt:finanznachrichten.de,"Elektros , Inc .: BREAKING NEWS : ELEKTROS Builds Market Momentum Around Its Hard - Rock Lithium , Critical Minerals and Advanced EV Charging Technology Strategy",,https://www.finanznachrichten.de/nachrichten-2026-08/69257129-elektros-inc-breaking-news-elektros-builds-market-momentum-around-its-hard-rock-lithium-critical-minerals-and-advanced-ev-charging-technology-str-200.htm
RELIANCE,NSE,2026-08-09 03:00:00+00:00,gdelt:finanznachrichten.de,"Elektros , Inc .: BREAKING NEWS : ELEKTROS Broadens Its Investor Profile as Lithium , Critical Minerals and Proprietary EV Charging Technology Drive Its Long - Term Growth Story",,https://www.finanznachrichten.de/nachrichten-2026-08/69257122-elektros-inc-breaking-news-elektros-broadens-its-investor-profile-as-lithium-critical-minerals-and-proprietary-ev-charging-technology-drive-its-l-200.htm
RELIANCE,NSE,2026-08-09 03:45:00+00:00,gdelt:lokmat.com,"प्रश्न विचारणे सोपे , उत्तरे शोधण्याचे धैर्यही दाखवा ; पंतप्रधान नरेंद्र मोदी यांचे विद्यार्थ्यांना आवाहन",,https://www.lokmat.com/national/asking-questions-is-easy-show-courage-to-find-answers-pm-narendra-modi-appeals-to-students-a-a1013/
RELIANCE,NSE,2026-08-09 05:00:00+00:00,gdelt:theconversation.com,The world has changed . African countries must rethink how they grow their economies,,https://theconversation.com/the-world-has-changed-african-countries-must-rethink-how-they-grow-their-economies-289060
RELIANCE,NSE,2026-08-09 05:45:00+00:00,gdelt:slguardian.org,The Blue Blood That Saved Millions Is Putting an Ancient Species at Risk,,https://slguardian.org/the-blue-blood-that-saved-millions-is-putting-an-ancient-species-at-risk/
RELIANCE,NSE,2026-08-09 06:00:00+00:00,gdelt:ghanamma.com,Nigeria and Ghana Forge Strategic Partnerships in Digital Innovation and Technology for Industrial Growth – Ghanamma . com,,https://www.ghanamma.com/2026/08/09/nigeria-and-ghana-forge-strategic-partnerships-in-digital-innovation-and-technology-for-industrial-growth/
RELIANCE,NSE,2026-08-09 06:30:00+00:00,gdelt:californiatelegraph.com,BREAKING NEWS : ELEKTROS Enters the Investor Spotlight as Growing Market Awareness Highlights Its Sierra Leone Hard - Rock Lithium Vision and Proprietary EV Charging Technology,,http://www.californiatelegraph.com/news/279227858/breaking-news-elektros-enters-the-investor-spotlight-as-growing-market-awareness-highlights-its-sierra-leone-hard-rock-lithium-vision-and-proprietary-ev-charging-technology
RELIANCE,NSE,2026-08-09 06:30:00+00:00,gdelt:californiatelegraph.com,"BREAKING NEWS : ELEKTROS Builds Market Momentum Around Its Hard - Rock Lithium , Critical Minerals and Advanced EV Charging Technology Strategy",,http://www.californiatelegraph.com/news/279227852/breaking-news-elektros-builds-market-momentum-around-its-hard-rock-lithium-critical-minerals-and-advanced-ev-charging-technology-strategy
RELIANCE,NSE,2026-08-09 06:30:00+00:00,gdelt:californiatelegraph.com,"BREAKING NEWS : ELEKTROS Broadens Its Investor Profile as Lithium , Critical Minerals and Proprietary EV Charging Technology Drive Its Long - Term Growth Story",,http://www.californiatelegraph.com/news/279227851/breaking-news-elektros-broadens-its-investor-profile-as-lithium-critical-minerals-and-proprietary-ev-charging-technology-drive-its-long-term-growth-story
RELIANCE,NSE,2026-08-09 06:45:00+00:00,gdelt:dw.com,Germany news : Drone incidents prompt security research boost,,https://www.dw.com/en/germany-news-drone-incidents-prompt-security-research-boost/live-78287439
RELIANCE,NSE,2026-08-09 06:45:00+00:00,gdelt:thehindubusinessline.com,Vijayan Trishul Defence Solutions signs tech pact with Czech firm DEUS Automation,,https://www.thehindubusinessline.com/news/vijayan-trishul-defence-solutions-signs-tech-pact-with-czech-firm-deus-automation/article71324094.ece
RELIANCE,NSE,2026-08-09 06:45:00+00:00,gdelt:thehindubusinessline.com,"Households in India , other Asia - Pacific regions highly vulnerable to El Nino - driven price shocks : S & P",,https://www.thehindubusinessline.com/economy/households-in-india-other-asia-pacific-regions-highly-vulnerable-to-el-nino-driven-price-shocks-sp/article71324108.ece
RELIANCE,NSE,2026-08-09 07:00:00+00:00,gdelt:geeky-gadgets.com,iPhone 18 Pro Availability Could See Delays at Launch,,https://www.geeky-gadgets.com/iphone-18-pro-stock-delays/
RELIANCE,NSE,2026-08-09 07:45:00+00:00,gdelt:tribuneonlineng.com,The People Republic : How they rule - Tribune Online,,https://tribuneonlineng.com/the-peoples-republic-how-they-rule-18/
RELIANCE,NSE,2026-08-09 08:00:00+00:00,gdelt:moneycontrol.com,"El Nino may push up food prices in India , but grain stocks offer cushion : S & P",,https://www.moneycontrol.com/news/business/el-nino-may-push-up-food-prices-in-india-but-grain-stocks-offer-cushion-s-p-13998938.html
RELIANCE,NSE,2026-08-09 09:45:00+00:00,gdelt:finance.yahoo.com,How Earnings Rebound and Ongoing Buybacks At Kulicke and Soffa ( KLIC ) Has Changed Its Investment Story,,https://finance.yahoo.com/markets/stocks/articles/earnings-rebound-ongoing-buybacks-kulicke-091100603.html
RELIANCE,NSE,2026-08-09 10:00:00+00:00,gdelt:slguardian.org,Vietnam Labour Exodus Deepens Domestic Worker Shortages – Sri Lanka Guardian,,https://slguardian.org/vietnams-labour-exodus-deepens-domestic-worker-shortages/
RELIANCE,NSE,2026-08-09 11:15:00+00:00,gdelt:procurement-notices.undp.org,Procurement Notices - UNDP - JOR - 00707 - The Development of an Integrated Master Plan for Improving Waste Management,,https://procurement-notices.undp.org/view_negotiation.cfm?nego_id=48432
RELIANCE,NSE,2026-08-09 12:30:00+00:00,gdelt:livehindustan.com,Stock Market outlook : घरेलू शेयर बाजारों का इस हफ्ते कैसा रहेगा प्रदर्शन ? निवेशकों को रखना होगा इन बातों का ध्यान,,https://www.livehindustan.com/business/share-market/stock-market-outlook-market-will-surge-or-decline-this-week-check-here-201786271273742.html
RELIANCE,NSE,2026-08-09 12:30:00+00:00,gdelt:economictimes.indiatimes.com,Ahead of Market : 10 things that will decide D - Street action on Monday,,https://economictimes.indiatimes.com/markets/stocks/news/sensex-drops-456-points-nifty-falls-65-as-closing-auction-session-creates-divergence/articleshow/133065105.cms
RELIANCE,NSE,2026-08-09 13:45:00+00:00,gdelt:newkerala.com,CM Dhami Leads Har Ghar Tiranga Yatra in Dehradun,,https://www.newkerala.com/news/a/har-ghar-tiranga-yatra-cm-dhami-urges-uttarakhand-155.htm
RELIANCE,NSE,2026-08-09 14:15:00+00:00,gdelt:techstory.in,Former SK Hynix Employee Jailed for Leaking Information,,https://techstory.in/former-sk-hynix-employee-jailed-for-leaking-information-to-chinese-firm/
RELIANCE,NSE,2026-08-09 14:15:00+00:00,gdelt:bssnews.net,Hajimul takes Bangladeshi bamboo craft beyond borders,,https://www.bssnews.net/district/413038
RELIANCE,NSE,2026-08-09 15:15:00+00:00,gdelt:freepressjournal.in,Mumbai Coastal Gardens Plan Triggers Traffic Fears In Breach Candy ; 145 Buildings Back Napeansea Road Exit Demand,,https://www.freepressjournal.in/mumbai/mumbai-coastal-gardens-plan-triggers-traffic-fears-in-breach-candy-145-buildings-back-napeansea-road-exit-demand
RELIANCE,NSE,2026-08-09 15:45:00+00:00,gdelt:loktej.com,शेयर बाजारों पर दिखेगा अमेरिकी आयात शुल्क का असर,,https://www.loktej.com/article/149179/impact-of-us-import-duty-will-be-visible-on-stock-markets
RELIANCE,NSE,2026-08-09 16:00:00+00:00,gdelt:hindi.business-standard.com,"कच्चे तेल की कीमतों और पश्चिम एशिया तनाव से तय होगी इस हफ्ते बाजार की चाल , इन आंकड़ों पर रखें नजर - crude oil prices and tensions in west asia will determine the market s direction this week",,https://hindi.business-standard.com/markets/crude-oil-prices-and-tensions-in-west-asia-will-determine-the-market-s-direction-this-week-id-543221/
RELIANCE,NSE,2026-08-09 18:45:00+00:00,gdelt:newjerseytelegraph.com,"BREAKING NEWS : ELEKTROS Welcomes Expanding Market Awareness as Lithium , Critical Minerals and Patented EV Charging Technology Power Its Long - Term Opportunity",,http://www.newjerseytelegraph.com/news/279228389/breaking-news-elektros-welcomes-expanding-market-awareness-as-lithium-critical-minerals-and-patented-ev-charging-technology-power-its-long-term-opportunity
RELIANCE,NSE,2026-08-09 18:45:00+00:00,gdelt:newjerseytelegraph.com,"BREAKING NEWS : ELEKTROS Energizes Its Growth Story as Lithium , Critical Minerals and Advanced EV Charging Technology Reach a Broader Investment Audience",,http://www.newjerseytelegraph.com/news/279228399/breaking-news-elektros-energizes-its-growth-story-as-lithium-critical-minerals-and-advanced-ev-charging-technology-reach-a-broader-investment-audience
RELIANCE,NSE,2026-08-09 19:30:00+00:00,gdelt:finanznachrichten.de,"Elektros , Inc .: BREAKING NEWS : ELEKTROS Energizes Its Growth Story as Lithium , Critical Minerals and Advanced EV Charging Technology Reach a Broader Investment Audience",,https://www.finanznachrichten.de/nachrichten-2026-08/69258606-elektros-inc-breaking-news-elektros-energizes-its-growth-story-as-lithium-critical-minerals-and-advanced-ev-charging-technology-reach-a-broader-i-200.htm
RELIANCE,NSE,2026-08-09 19:30:00+00:00,gdelt:finanznachrichten.de,"Elektros , Inc .: BREAKING NEWS : ELEKTROS Builds Positive Momentum as Lithium , Critical Minerals and Proprietary EV Charging Innovation Capture Growing Investor Attention",,https://www.finanznachrichten.de/nachrichten-2026-08/69258663-elektros-inc-breaking-news-elektros-builds-positive-momentum-as-lithium-critical-minerals-and-proprietary-ev-charging-innovation-capture-growing-200.htm
RELIANCE,NSE,2026-08-09 20:00:00+00:00,gdelt:finance.yahoo.com,Sundar Pichai Alphabet Has Grown Google Cloud Revenue 82 % Year Over Year . Here Why That Growth Rate Justifies the Company Capex Bet .,,https://finance.yahoo.com/technology/ai/articles/sundar-pichais-alphabet-grown-google-191400735.html
RELIANCE,NSE,2026-08-09 20:00:00+00:00,gdelt:indiagazette.com,Har Ghar Tiranga Yatra : CM Dhami urges Uttarakhand people to hoist Tricolour at homes on Independence Day,,http://www.indiagazette.com/news/279228329/har-ghar-tiranga-yatra-cm-dhami-urges-uttarakhand-people-to-hoist-tricolour-at-homes-on-independence-day
RELIANCE,NSE,2026-08-09 20:00:00+00:00,gdelt:alaska-native-news.com,"Sullivan & Cruz Lead Letter Urging Sanctions on China Illegal , Unreported , and Unregulated Fishing Fleet – Alaska Native News",,https://alaska-native-news.com/sullivan-cruz-lead-letter-urging-sanctions-on-chinas-illegal-unreported-and-unregulated-fishing-fleet/85562/
RELIANCE,NSE,2026-08-09 20:00:00+00:00,gdelt:economictimes.indiatimes.com,"FSSAI crackdown in consumer interest , says Britannia chief Rakshit Hargave",,https://economictimes.indiatimes.com/industry/cons-products/food/fssai-crackdown-in-consumer-interest-says-britannia-chief-rakshit-hargave/articleshow/133074250.cms
RELIANCE,NSE,2026-08-09 20:45:00+00:00,gdelt:gdnonline.com,UAE Business : XRG chemicals portfolio delivers resilient Q2 earnings,,https://www.gdnonline.com/Details/1402928
RELIANCE,NSE,2026-08-09 23:00:00+00:00,gdelt:nepalnational.com,Can  Islamic NATO  reign in both Israel and Iran ?,,http://www.nepalnational.com/news/279228532/can-islamic-nato-reign-in-both-israel-and-iran
RELIANCE,NSE,2026-08-09 23:30:00+00:00,gdelt:shanghainews.net,Can Islamic NATO reign in both Israel and Iran,,http://www.shanghainews.net/news/279228530/can-islamic-nato-reign-in-both-israel-and-iran
RELIANCE,NSE,2026-08-09 23:45:00+00:00,gdelt:clevelandstar.com,"BREAKING NEWS : ELEKTROS Builds Positive Momentum as Lithium , Critical Minerals and Proprietary EV Charging Innovation Capture Growing Investor Attention",,http://www.clevelandstar.com/news/279228404/breaking-news-elektros-builds-positive-momentum-as-lithium-critical-minerals-and-proprietary-ev-charging-innovation-capture-growing-investor-attention
RELIANCE,NSE,2026-08-10 01:45:00+00:00,gdelt:hindi.business-standard.com,उदारीकरण के 35 साल :  सनसेट इंडस्ट्री  जिसने आर्थिक सुधारों के बाद लिख दी विकास की नई इबारत - 35 years of liberalization the sunset industry that scripted a new story of growth post economic reforms,,https://hindi.business-standard.com/specials/35-years-of-liberalization-the-sunset-industry-that-scripted-a-new-story-of-growth-post-economic-reforms-id-543271/
RELIANCE,NSE,2026-08-10 02:00:00+00:00,gdelt:mondaq.com,"DOJ NFED Expands Federal - State Partnerships Targeting Medicaid Fraud - White Collar Crime , Anti - Corruption & Fraud",,https://www.mondaq.com/unitedstates/white-collar-crime-anti-corruption-fraud/1828042/dojs-nfed-expands-federal-state-partnerships-targeting-medicaid-fraud
RELIANCE,NSE,2026-08-10 04:15:00+00:00,gdelt:vietnamnews.vn,Saigon Hi - Tech Park expansion to make over HCM City technology landscape,,https://vietnamnews.vn/Sci-Tech/1797185/saigon-hi-tech-park-expansion-to-make-over-hcm-city-s-technology-landscape.html
RELIANCE,NSE,2026-08-10 04:32:42+00:00,marketaux:business-standard.com,DII equity inflows top Rs 5 trillion for third straight calendar year,"Within the Nifty-500, DIIs were overweight in Consumer, public sector undertaking (PSU) Banks, Oil & Gas, Telecom, Metals, and Technology sectors in the June 2026 quarter, reports suggest.

Domestic Institutional Investors’ (DIIs’) net investment in the equity segment crossed Rs 5 trillion for the third straight calendar year in 2026.

DIIs, wh...",https://www.business-standard.com/markets/news/dii-equity-inflows-top-rs-5-trillion-for-third-straight-calendar-year-126081000202_1.html
RELIANCE,NSE,2026-08-10 05:00:00+00:00,gdelt:allafrica.com,Africa : The World Has Changed . African Countries Must Rethink How They Grow Their Economies,,https://allafrica.com/stories/202608100009.html
RELIANCE,NSE,2026-08-10 05:30:00+00:00,gdelt:retail.economictimes.indiatimes.com,"Dabur : Britannia Rakshit Hargave Supports FSSAI Crackdown for Consumer Safety , ETRetail",,https://retail.economictimes.indiatimes.com/news/food-entertainment/personal-care-pet-supplies-liquor/fssai-crackdown-in-consumer-interest-says-britannia-chief-rakshit-hargave/133078648
RELIANCE,NSE,2026-08-10 07:00:00+00:00,gdelt:asianews.network,Hanoi International Martial Arts Festival opens in glittering ceremony,,https://asianews.network/hanoi-international-martial-arts-festival-opens-in-glittering-ceremony/
RELIANCE,NSE,2026-08-10 07:15:00+00:00,gdelt:ft.lk,Safeguarding Sri Lanka trade integrity,,https://www.ft.lk/opinion/Safeguarding-Sri-Lanka-s-trade-integrity/14-795798
RELIANCE,NSE,2026-08-10 08:30:00+00:00,gdelt:boldsky.com,"World Biofuel Day 2026 : Significance , Benefits And India Growing Push With Sampoorn Gobardhan Scheme",,https://www.boldsky.com/insync/world-biofuel-day-2026-significance-benefits-and-indias-growing-push-with-sampoorn-gobardhan-scheme-172223.html
RELIANCE,NSE,2026-08-10 08:30:00+00:00,gdelt:jagran.com,"ये है देश की सबसे छोटी लिस्टेड कंपनी , ₹5000 से कम में शेयर नहीं बल्कि खरीद सकते हैं पूरी कंपनी ; आप बनना चाहेंगे मालिक ? - white hall commercial is smallest listed company in india by market cap",,https://www.jagran.com/business/share-market-white-hall-commercial-is-smallest-listed-company-in-india-by-market-cap-40335807.html
RELIANCE,NSE,2026-08-10 09:45:00+00:00,gdelt:panchjanya.com,ब्लू - कॉलर ब्लैकआउट संकट : क्यों घट रहे हैं कुशल कामगार और कैसे बनेगा समाधान ?,,https://panchjanya.com/2026/08/10/485726/analysis/blue-collar-blackout-skilled-workers-shortage-india/
RELIANCE,NSE,2026-08-10 09:45:00+00:00,gdelt:analisidifesa.it,Dallo strike allinterdizione : il sistema operativo dei droni sul fronte ucraino – Analisi Difesa,,https://www.analisidifesa.it/2026/08/dallo-strike-allinterdizione-il-sistema-operativo-dei-droni-sul-fronte-ucraino/
RELIANCE,NSE,2026-08-10 10:30:00+00:00,gdelt:ghanamma.com,Nigeria and Ghana Forge Strategic Partnerships in Digital Innovation and Technology for Economic Transformation – Ghanamma . com,,https://www.ghanamma.com/2026/08/10/nigeria-and-ghana-forge-strategic-partnerships-in-digital-innovation-and-technology-for-economic-transformation-5/
RELIANCE,NSE,2026-08-10 11:00:00+00:00,gdelt:chinanationalnews.com,Can Islamic NATO rein in both Israel and Iran,,http://www.chinanationalnews.com/news/279228814/can-islamic-nato-rein-in-both-israel-and-iran
RELIANCE,NSE,2026-08-10 12:45:00+00:00,gdelt:nobat.com,વિશ્વ સિંહ દિવસ નિમિત્તે યાદોના વિશ્વમાં,,https://www.nobat.com/news1347-nd-b30e1a19323238363932.html
RELIANCE,NSE,2026-08-10 13:00:00+00:00,gdelt:finanznachrichten.de,American Resources Corporation : American Resources CEO Mark Jensen Attends U . S . Department of State Mining Roundtable Hosted by President Donald J . Trump and Secretary Marco Rubio,,https://www.finanznachrichten.de/nachrichten-2026-08/69265390-american-resources-corporation-american-resources-ceo-mark-jensen-attends-u-s-department-of-state-mining-roundtable-hosted-by-president-donald-j-tr-200.htm
RELIANCE,NSE,2026-08-10 13:45:00+00:00,gdelt:indiaeducationdiary.in,"BITS Design School First Practice School Cohort takes Design into Space , Finance and Scientific Research - India Education | Latest Education News | Global Educational News",,https://indiaeducationdiary.in/bits-design-schools-first-practice-school-cohort-takes-design-into-space-finance-and-scientific-research-2/
RELIANCE,NSE,2026-08-10 14:00:00+00:00,gdelt:weekendpost.co.bw,BSE aims to grow capital markets tenfold by 2030,,https://weekendpost.co.bw/bse-aims-to-grow-capital-markets-tenfold-by-2030/
RELIANCE,NSE,2026-08-10 14:00:00+00:00,gdelt:ethw.org,"Milestones : Parametron , 1954",,"https://ethw.org/Milestones:Parametron,_1954"
RELIANCE,NSE,2026-08-10 14:15:00+00:00,gdelt:bangladeshsun.com,VTDS Enters Strategic Technology Partnership with Czech Firm DEUS Automation,,http://www.bangladeshsun.com/news/279229194/vtds-enters-strategic-technology-partnership-with-czech-firm-deus-automation
RELIANCE,NSE,2026-08-10 14:30:00+00:00,gdelt:pr-inside.com,MDCE Targets $5 Trillion Global Agriculture Market with StrainScan ...,,https://www.pr-inside.com/mdce-targets-5-trillion-global-agriculture-market-with-strainscan-r5210700.htm
RELIANCE,NSE,2026-08-10 15:15:00+00:00,gdelt:jpost.com,Made in India : Inside the India - Israel weapons alliance Amnesty wants dismantled,,https://www.jpost.com/israel-news/article-905095
RELIANCE,NSE,2026-08-10 16:30:00+00:00,gdelt:jpost.com,Amnesty targets India - Israel defense ties over weapons shipments amid Gaza war,,http://www.jpost.com/israel-news/article-905095
RELIANCE,NSE,2026-08-10 17:45:00+00:00,gdelt:hawaiitelegraph.com,MDCE Targets $5 Trillion Global Agriculture Market with StrainScan Pro Enterprise Deployment on iPad Air ( OTC Pink : MDCE ),,http://www.hawaiitelegraph.com/news/279229282/mdce-targets-5-trillion-global-agriculture-market-with-strainscan-pro-enterprise-deployment-on-ipad-air-otc-pinkmdce
RELIANCE,NSE,2026-08-10 17:45:00+00:00,gdelt:hawaiitelegraph.com,"ELEKTROS Gains Market Visibility as Critical Minerals , Lithium and Next - Generation EV Charging Take Center Stage",,http://www.hawaiitelegraph.com/news/279229539/elektros-gains-market-visibility-as-critical-minerals-lithium-and-next-generation-ev-charging-take-center-stage
RELIANCE,NSE,2026-08-10 17:45:00+00:00,gdelt:hawaiitelegraph.com,"ELEKTROS Builds Momentum as Lithium , Critical Minerals and EV Charging Technology Draw Increasing Investor Attention",,http://www.hawaiitelegraph.com/news/279229255/elektros-builds-momentum-as-lithium-critical-minerals-and-ev-charging-technology-draw-increasing-investor-attention
RELIANCE,NSE,2026-08-10 20:15:00+00:00,gdelt:miningdigital.com,Inside President Trump $2bn US Mining Commitment,,https://miningdigital.com/news/inside-president-trumps-2bn-us-mining-commitment
RELIANCE,NSE,2026-08-10 20:15:00+00:00,gdelt:hindi.business-standard.com,"DII Equity Inflows : विदेशी निवेशकों की बिकवाली के बीच DII का भरोसा कायम , 2026 में ₹5 . 13 लाख करोड़ निवेश - dii confidence remains intact amidst selling by foreign investors 5 point 13 lakh crore invested in 2026",,https://hindi.business-standard.com/markets/share-market/dii-confidence-remains-intact-amidst-selling-by-foreign-investors-5-point-13-lakh-crore-invested-in-2026-id-543561
RELIANCE,NSE,2026-08-10 20:45:00+00:00,gdelt:manilatimes.net,Getty Images Reports Second Quarter 2026 Results,,https://www.manilatimes.net/2026/08/11/tmt-newswire/globenewswire/getty-images-reports-second-quarter-2026-results/2402413
RELIANCE,NSE,2026-08-10 20:45:00+00:00,gdelt:manilatimes.net,Rackspace Technology Reports Second Quarter 2026 Results,,https://www.manilatimes.net/2026/08/11/tmt-newswire/globenewswire/rackspace-technology-reports-second-quarter-2026-results/2402368
RELIANCE,NSE,2026-08-10 21:15:00+00:00,gdelt:manilatimes.net,Compass Diversified Reports Second Quarter 2026 Financial Results,,https://www.manilatimes.net/2026/08/11/tmt-newswire/globenewswire/compass-diversified-reports-second-quarter-2026-financial-results/2402421
RELIANCE,NSE,2026-08-10 21:15:00+00:00,gdelt:finanznachrichten.de,CBLT Inc .: CBLT Announces Additional Business Venture,,https://www.finanznachrichten.de/nachrichten-2026-08/69269000-cblt-inc-cblt-announces-additional-business-venture-296.htm
RELIANCE,NSE,2026-08-10 21:15:00+00:00,gdelt:itnewsonline.com,IT News Online - Sekur Private Data Government Team Attending DoDIIS Worldwide Intelligence Conference,,https://www.itnewsonline.com/news/Sekur-Private-Data-Government-Team-Attending-DoDIIS-Worldwide-Intelligence-Conference/38251
RELIANCE,NSE,2026-08-10 21:15:00+00:00,gdelt:montrealgazette.com,Draganfly Announces Record Quarterly Results,,https://montrealgazette.com/press-releases/globe-newswire/draganfly-announces-record-quarterly-results/
RELIANCE,NSE,2026-08-10 22:30:00+00:00,gdelt:bostonstar.com,"Dynamic Aerospace Systems , Ticker BRQL , Reports Second Quarter 2026 Financial Results and Provides Shareholder Update",,http://www.bostonstar.com/news/279232993/dynamic-aerospace-systems-ticker-brql-reports-second-quarter-2026-financial-results-and-provides-shareholder-update
RELIANCE,NSE,2026-08-10 23:30:00+00:00,gdelt:leaderpost.com,FOBI AI Inc . Announces Reinstatement to Trading on TSX Venture Exchange and Other Corporate Updates,,https://leaderpost.com/press-releases/globe-newswire/fobi-ai-inc-announces-reinstatement-to-trading-on-tsx-venture-exchange-and-other-corporate-updates/
RELIANCE,NSE,2026-08-10 23:45:00+00:00,gdelt:torontotelegraph.com,Sekur Private Data Government Team Attending DoDIIS Worldwide Intelligence Conference,,http://www.torontotelegraph.com/news/279231942/sekur-private-data-government-team-attending-dodiis-worldwide-intelligence-conference
RELIANCE,NSE,2026-08-10 23:45:00+00:00,gdelt:torontotelegraph.com,NioCorp Project to Expand Production to 8 Made - in - USA Critical Minerals Over a 40 - Year Mine Life with an Estimated $4 . 1 Billion Pre - Tax NPV8 %,,http://www.torontotelegraph.com/news/279232991/niocorp-project-to-expand-production-to-8-made-in-usa-critical-minerals-over-a-40-year-mine-life-with-an-estimated-41-billion-pre-tax-npv8
TCS,NSE,2026-07-05 04:00:00+00:00,gdelt:finance.yahoo.com,India regains favor as investors seek shelter from AI - driven market swings,,https://finance.yahoo.com/markets/stocks/articles/india-regains-favor-investors-seek-031343369.html
TCS,NSE,2026-07-05 05:15:00+00:00,gdelt:hindustantimes.com,Global investors looking for shelter amid AI storm turn to India,,https://www.hindustantimes.com/business/global-investors-looking-for-shelter-amid-ai-storm-turn-to-india-101783225926271.html
TCS,NSE,2026-07-05 05:30:00+00:00,gdelt:moneycontrol.com,India stocks regain global investor interest as AI trade loses momentum,,https://www.moneycontrol.com/news/business/india-stocks-regain-global-investor-interest-as-ai-trade-loses-momentum-13966223.html
TCS,NSE,2026-07-05 05:30:00+00:00,gdelt:economictimes.indiatimes.com,Investors looking for shelter from AI storm are turning to India,,https://economictimes.indiatimes.com/markets/stocks/news/investors-looking-for-shelter-from-ai-storm-are-turning-to-india/articleshow/132190604.cms
TCS,NSE,2026-07-05 05:30:00+00:00,gdelt:livemint.com,Q3 results to US - Iran war : Top five triggers that may dictate the Indian stock market this week,,https://www.livemint.com/market/stock-market-news/q3-results-to-us-iran-war-top-five-triggers-that-may-dictate-the-indian-stock-market-this-week-11783166393809.html
TCS,NSE,2026-07-05 05:30:00+00:00,gdelt:economictimes.indiatimes.com,C Suite to startup street : The second act that corporate veterans are choosing,,https://economictimes.indiatimes.com/news/company/corporate-trends/c-suite-to-startup-street-the-second-act-that-corporate-veterans-are-choosing/articleshow/132190212.cms
TCS,NSE,2026-07-05 07:15:00+00:00,gdelt:prokerala.com,"Q1 earnings , crude oil , FII flows likely to drive Indian stock market next week",,https://www.prokerala.com/news/articles/a1783972.html
TCS,NSE,2026-07-05 07:45:00+00:00,gdelt:economictimes.indiatimes.com,"M - cap of 6 of top - 10 most valued firms surges Rs 1 lakh cr ; Airtel , Bajaj Fin top winners",,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-6-of-top-10-most-valued-firms-surges-rs-1-lakh-cr-airtel-bajaj-fin-top-winners/articleshow/132192191.cms
TCS,NSE,2026-07-05 08:15:00+00:00,gdelt:timesofindia.indiatimes.com,"Market recap : Top - 10 firms add Rs 1 lakh crore in market capitalisation ; Airtel , Bajaj Finance lead gains",,https://timesofindia.indiatimes.com/business/india-business/market-recap-top-10-firms-add-rs-1-lakh-crore-in-market-capitalisation-airtel-bajaj-finance-lead-gains/articleshow/132192430.cms
TCS,NSE,2026-07-05 08:45:00+00:00,gdelt:asia.nikkei.com,"Sara Duterte impeachment , NATO summit , Modi visits Indonesia",,https://asia.nikkei.com/spotlight/your-week-in-asia/sara-duterte-impeachment-nato-summit-modi-visits-indonesia
TCS,NSE,2026-07-05 08:45:00+00:00,gdelt:livemint.com,"Mcap of 6 of top - 10 most valued firms surges by ₹1 lakh crore ; Airtel , Bajaj Finance top gainers",,https://www.livemint.com/market/stock-market-news/mcap-of-6-of-top-10-most-valued-firms-surges-by-1-lakh-crore-airtel-bajaj-finance-top-gainers-11783238940673.html
TCS,NSE,2026-07-05 08:45:00+00:00,gdelt:orissapost.com,"Mcap of six of top - 10 most valued firms surges Rs 1 lakh cr ; Airtel , Bajaj Fin top winners",,https://www.orissapost.com/mcap-of-six-of-top-10-most-valued-firms-surges-rs-1-lakh-cr-airtel-bajaj-fin-top-winners/
TCS,NSE,2026-07-05 09:45:00+00:00,gdelt:moneycontrol.com,From TCS results to crude oil : 5 factors that could drive the stock market this week,,https://www.moneycontrol.com/news/business/from-tcs-results-to-crude-oil-5-factors-that-could-drive-the-stock-market-this-week-13966344.html
TCS,NSE,2026-07-05 10:30:00+00:00,gdelt:haribhoomi.com,"Market Cap Report : टॉप - 10 में से 6 कंपनियों का मार्केट कैप 1 लाख करोड़ बढ़ा , जानिए किसे हुआ सबसे ज्यादा फायदा",,https://www.haribhoomi.com/business/news/top-10-indian-companies-market-cap-bharti-airtel-bajaj-finance-weekly-gains-102952
TCS,NSE,2026-07-05 11:30:00+00:00,gdelt:ianslive.in,Six of top - 10 most - valued firms add over Rs 1 lakh crore in market value last week,,https://ianslive.in/six-of-top-10-most-valued-firms-add-over-rs-1-lakh-crore-in-market-value-last-week--20260705133828
